"Maruti Suzuki Alto 800 offers its customers a charming range of colors in all variants. I have its CNG variant of LXI in frost blue which makes it stand out in crowd. The exterior of this variant resembles the design of Maruti’s well-known 800 model. It has compact body design which is suitable f...","3.25"
"This is one of the oldest model names being launched by Maruti and as one says “old is gold”. This vehicle has certainly made its name in the Industry and with the Alto 800, it aims at re-establishing its position keeping things in sync with today’s time. With the highest number of vehicle sales ...","3.50"
"Maruti Suzuki is another name of class, style and comfort. Maruti Suzuki Alto 800 LXI (O) comes with all of these. It has cute looks with sporty touch. It is fitted with enough features that are needed for a joy ride. It has manual air conditioning with cooling and heating option as well. It has ...","3.25"
"I bought this car in 2014 and one thing that I am not happy about is its power. As far as its look is concerned, it stands somewhere in the middle. Its exterior is not that trendy but not disappointing either. It has quite a stylish interior packed with all the modest safety and comfort features....","3.25"
"This is a next generation value from Maruti and offers a lot of new features. It is all an all a city car with a high mileage which is above 22 kmpl in any driving conditions. All these features make the vehicle a one of a kind in such a low cost. The vehicle is definitely a value for money car a...","3.00"
"I had to buy a car that was within a small budget because my job requires me to run around the city. For this purpose, Alto 800 is a good buy. It is fuel efficient, comfortable to drive and easy of maintenance. The features are a little basic but then the price of the Alto 800 is also pretty basi...","3.25"
"As Maruti Suzuki is one the most trusted brands in automobiles I decided to buy this car and I am quite satisfied with it. Its exteriors are quite modest and stand true to their reputation. Its interior is so amazing and trendy that will grab your attention at a very first sight, of course you ca...","3.25"
"I am a proud owner of Maruti Suzuki Alto 800 LXI. It has a nice exterior with the superb front. Its interior is equally beautiful and eye catching as well. It is tiny yet spacious. It is loaded with all the safety and comfort features that you can get in this price in this segment. It provides go...","3.50"
"good milage","3.50"
"Good Car for people who are looking for low maintenance and fuel , good for city but not for highways or for speed more than 90 ..no use of CNG in case you are use is less than 500 km per month","4.25"
"The interiors of the car could have been better as i find them being made of low quality materials. The design of the car too looks outdated, but as far as driving is concerned, it provides good milaege and good driving experience.","3.50"
"Being a female I find it very easy to handle and drive this car in the croded city. It provides a very good performance and has good milaege too. The car is very economical and i love driving it.","3.00"
"I own this car since last six months. This proved to be a great deal for me as I go for about 50km every day. As the fuel economy of this car is too good. It doesn’t costs me more. I use it for regular purpose so you can also use it is profitable in long run.","3.00"
"I am using this vehicle from last one and half year and I am fully satisfied with its performance. The best part of this vehicle which I like the most is its fuel efficiency, as well as the maintenance cost of this vehicle is also quite low and pocket friendly.","3.00"
"Alto 800 is my first four wheel vehicle and I am quite happy with my decision because the every aspect of this car is good like the ride quality, easy handling and excellent millage I really feel that in this price range there are no better option available in the Indian auto market.","3.50"
"Agree with Jonney Fernandes reviews that, the car has excellent gear box and the car is really value for money. It comes equipped with a new dashboard with silver accent, a large 3-spoke steering wheel and front seats with integrated headrests. The headroom and legroom are slightly increased, tho...","3.00"
"Engine Performance, Fuel Economy and Gearbox is good but engine of displacement is 796 cc, its need some improvement. The engine is mated with a 5-speed manual gearbox, Awesome fuel economy my alto gives me 20.3 km per liter of petrol with AC. Braking performance is not impressive. It maintains a...","3.00"
"nice car for single use but it is not comfort to go with the family","3.00"
"I have been a Maruti loyalist ever since the Maruti has been around, and with the Maruti Suzuki, the cars seem to get better year by year. The Alto 800 is honestly brilliant. Its compact so doesn’t eat up too much parking space at home or office. Its great fuel efficiency helps me save a lot on m...","3.50"
"I was looking for an affordable family car that gave me no headaches regarding maintenance and didn’t need high running costs; hence I went for the Maruti Suzuki Alto 800. Which other car promises such performance for such a reasonable price other than the Alto 800. No more parking worries and su...","4.00"
"As all can see, I have driven a lot of kilometers with this car. This car might lag behind in a race with a Porche and a BMW but this car sets me on my road well. It is well priced and fits well in the slot of cheap ranged cars. Cost of low maintenance and after sales services makes this car one ...","3.00"
"I have recently bought this car. This car perfectly fits into my budget and the ride offered by this car is smooth as a hot knife slicing butter. The best part of this car is the fuel efficiency. The car is best suited for people earning a medium wager at the end of the month. I practically take ...","4.00"
"This is a car that has good VFM. You will see that the car is perfect and there are not much troubles. You can see that the car is perfect for various reasons. You can see the mileage is superb and if you need a car to commute to work everyday, then this is the fine option. Go for this car, and y...","3.00"
"This is my 3rd car, and I feel the car only if improves the looks, can be called the best one in the segment. There are many smaller families, who want to travel faster without getting stuck in the traffic. If you are looking for such a car, and want to travel with ease, then you can make this yo...","3.00"
"Venugopal is right about the looks of the car. It is outdated. But do not just think that the looks are all about the car. The car is great when it comes to the performance, and mileage and you will love it for the very reason. The car also gets excellent service. The engine is also outdated, whi...","3.00"
"The car is perfect, and the price is very less. These are enough to pull anybody ib. but I am seeing more than this in the car. The mileage is perfect, and the car looks stunning. The car has looks that are not in tune in the current days, and other than this, the car performs good, and makes you...","3.00"
"I always wanted a vehicle as my tuition classes was 14 kms away from my home. My father bought Maruti Alto 800 for me. This vehicle is very easy to handle in city conditions because of its small size.Furthermore, this vehicle lacks safety features. Apart from this the design of the vehicle is out...","3.00"
"I would totally agree with Neeru that this vehicle has plenty of space inside. The power produced by the Alto 800 is decent. The 12 inch tyres do not help much. The handling is not satisfactory. This petrol trims have a mileage of about 22.74 Kmpl on highways and 17 Kmpl under city conditions. Th...","4.00"
"I stay in a small town and  I always wanted a small car for my daily commutes inside the city. So, I bought Maruti Alto 800 a year ago. This car is able to fulfill all my needs.  The interiors of the new Alto 800 are leaps and bounds ahead of other cars in this segment.  The seats are well arrang...","3.50"
"I am completely agreed with Tushar and Prabhat view about the mileage of the car. It is a fuel efficient car. I also show my agreement with Akshay’s comment about the extraordinary features and look of the vehicle. For me this is a find. It is in my budget and the looks are good enough for my wif...","4.00"
"As far as my expertise cares with this automobile I’m equally satisfied as Tushar’s and Prabhat’s comment. It’s an ideal choose for 3-4 people in the family. This automobile will simply accommodate four adults with a kid. It has a pleasant leg area, comfy seats and decent mileage. I actually have...","4.00"
"I am completely convinced by Tushar’s comment regarding the appearance of recent Alto 800. It’s an automobile designed for average size families and might be simply handled in significant traffics and slim streets with simple turns. However my concern is with the pickup within the traffic therefo...","4.00"
"According to my opinion this car is sensible with great looks, features and nice height measurement even for the tall person. Maruti Alto 800 will accommodate four adults with nice rear leg seat area that makes the automobile roomier. As you get within the automobile you'll feel the comfort and s...","3.00"
"Piety, I feel that the car price is comparatively less, while similar models from other brands are called for. The stunning thing in the car is the mileage. On the city roads even, the mileage is perfectly even. The appearance of the car is relatively poor and care must be taken regarding the sam...","4.00"
"Pijus, I will surely agree with when you are saying about the mileage of the car, but the appearance of the car should have been better. On Indian roads, the most needful things in the car are the mileage and fuel service. I was surprised to find such an awesome fuel service in the car. The astou...","3.00"
"I will say thank you to share your perfect views about the car, Rakesh. This is the fourth car of mine, and the cheapest among all and most importantly, I loved the efficiency of the car much ahead of all time other aspects. Theorist support of the car and the speed limit of it is an additional s...","3.00"
"I loved the stunning HP of the car. The perfect braking system and the outstanding mileage have made the car featured perfectly for the Indian roads. The performance of the car on the city roads is perfect and therewith is incompatible with the engine performance too. The engine of the car howeve...","3.00"
"Those of you who have never found the aesthetics of Alto 800 impressive will surely be amazed to look at the newly upgraded cars of the brand. The twin grills, slightly more roundedness in the corners and the wise placement of headlights and taillights will surely make you surprised. At least tha...","3.00"
"I have been driving my Alto 800 for years, and upgraded to its new model last year. The major reason why I focused solely upon Alto 800 during this repurchase is because of its great mileage, fuel economy and driving comfort. There is yet another factor that is a plus point of Alto 800 which my f...","3.50"
"I have purchased my Alto 800 a year back even though I did not know how to drive car. When to surprise when I found that it is the easiest task on the earth, I was assured that Alto 800 is very convenient to handle. The low kerb weight of the car and ease of gear change helped me to control my ca...","3.00"
"Ranjit has said it correct; I have purchased my Alto 800 three years back and still now have not faced any problem. I will add further to what Ranjit has said by commenting on the ground clearance of my vehicle. This petite car gives the best of performance even during hard monsoons while driving...","4.00"
"When I thought of buying a car, I was advised by my friends that Alto 800 will be the ideal option. I must say that I have been driving my Alto 800 for two years now, and the car did not give me any trouble ever. The diminutive size of my car makes it easy to conveniently park it anywhere in the ...","3.00"
"Last year, I bought the Alto 800 Lxi CNG variant. This small but high-performing Maruti car is best for middle class Indian Families. The car offers you enough space for four people with all the standard features required. However, I also agree with Aarav that space is quite limited and rear pass...","4.00"
"Hello friends, I also own a Maruti Suzuki's Alto 800 Vxi with airbag optional feature. As Raghvendra and Aarav said, despite of being small, this is very good to drive. The engine works smoothly and delivers great performance along with decent mileage of about 20kmpl. For me, the mileage feature ...","3.00"
"Hello all, last year, I bought this smallest and the cheapest car from the famous brand, Maruti. I opted for the Vxi variant and friends let me tell you that this is a small but amazing car. The best part of it is its amazing fuel efficiency that comes out to be around 20 kmpl on freeways. The ri...","3.00"
"Hello, friends, like Raghvendra, I also bought the Vxi variant of the Maruti Suzuki Alto 800. I bought this for my wife. This car is very easy to drive in city traffic as raghvendra said. My only concern while buying was that the car should be small, easy to handle and affordable and Alto 800 giv...","3.00"
"nice look for car","3.00"
"I agree with above mentioned user review about Maruti Suzuki Alto LXI because this car has proven to be one of the best choices for me so far. It has newly designed functions which make me more reliable and refreshing dash board, impressive fuel efficiency, exterior design is rather attractive. I...","5.00"
"I totally agree with my friend nikki because Maruti Suzuki Alto 800 is a very economical car. It is a good car for a person having mid range salary. CNG alto is very economical because it gives an mileage of 28.29 in city roads and is capable of giving a mileage 30.46 which is quite decent. But d...","3.50"
"Hi friends I want to share my experience with Maruti Suzuki Alto 800. This hatchback has returned me many good services starting from good fuel economy and low cost of maintenance, which is perfect for mid range salary guy like me. All though this car has compromised in terms of performance but s...","3.00"
"As far as my experience is concerned with this car I am equally satisfied as Sanket’s and Arun’s comment. It is a perfect pick for the small family. This car can easily accommodate 4 people. It has a nice leg space, comfortable seats and brilliant mileage. I have heard people say it is high on ma...","4.00"
"My father gifted this car to me when I joined the college for my daily commute. Moreover, this car has been a faithful and willing companion to me in my many escapades. I concur with the views of Mr. Satwant and Mr. Ravi, when they commented that despite being a hatchback, it is quite roomy. The ...","3.00"
"I am totally convinced by Sanket’s comment about the looks of new Alto 800. It is a car designed for small families’ and can be easily handled in heavy traffics and narrow streets with easy turns. But my concern is with the pickup in the traffic so I wish the next model is fully equipped with goo...","3.50"
"I was looking for a budget car for my daily travel and I finally hit upon the Maruti Suzuki Alto 800. It has a good design and as Mr. Ravi commented, it can hold up to four people quite comfortably. The ride quality is very comfortable and driving it through traffic is quite easy thanks to its sm...","3.00"
"According to me this is the good looking car with good height as compare to old Alto. As you get inside the car you will feel the comfort and easy handling as compare to other cars of the similar segment. It is the perfect find for my business travels with decent mileage. Maruti Alto 800 can acco...","3.00"
"Maruti Suzuki Alto 800 is a good-looking boxy kind of car that I purchased two years back for my personal use. The inside, though not very spacious is somewhat OK. The height is also good which relates to bigger headroom. This car can hold up four able odes person with complete ease with ample le...","3.00"
"Hello I am Rishabh Gandhi, I am giving review after 25000kms, I purchased my alto 800 in 2013 September, The car is decent for a small middle class family with a low maintenance cost and fuel efficiency, till now I have got no problems with my Alto 800, it is running very fine, Sometimes there is...","3.00"
"I partially agree with the above reviews, while reviewing we should keep in mind the pricing of the car, I personally think it’s a very decent car and the AC problems which Mr. Shashwat mentioned could be overlooked because of the pricing and low engine displacement. Overall a very nice family ca...","3.00"
"Hello I am Shashwat, I am giving this review after 4 months of purchase, I fully agree with Mr. Girish about the pickup drop during AC on. Moreover some days during extreme heat, the AC is ineffective, which is a huge problem. But keeping the price in mind it is a very decent car for a middle cla...","3.50"
"Hi I am Girish, I purchased my Alto 800 in 2014 September, I am not much satisfied by the car, I purchased the top most variant which is having CNG as well as Petrol mode, in spite of this the company has not given left side rear view mirror, The engine is much silent in the CNG mode as compared ...","3.00"
"Maruti Alto 800 was launched with a moto to greet the niche requirement of all small & middle income group who desire to own a car. The car has been priced at the range of Rs. 2.5 lacs to Rs. 3.5 lacs which caters almost all middle income group people. The features like same colour bumper, AC, US...","3.00"
"My father bought Maruti 800 long back, a simple and economical ","3.00"
"The only positive point in Maruti Suzuki Alto 800 is the fuel efficiency. Otherwise, the seats are cramped and uncomfortable which lacks thigh support. The rear bench lacks space, only two averagely sized people can fit in this. The shock absorbers lack comfort and make lots of noises as well. Th...","3.00"
"My neighbour purchased Alto 800 last month and he is quite happy with this car only because of high mileage but I feels the power should be more, 47bhp is very low power but there is no better option in this price range so this car is worth for money.","3.00"
"The Alto 800 is a very good car, which provides best value for money. The running and maintenance cost of this car is almost minimal. Thanks to Maruti Suzuki, that I managed to shift from motorbike to a car for my daily travel. As this car is in my budget for both on road price and running cost.","4.00"
"The Maruti Alto 800 is a superb vehicle, I am using this vehicle from last one and half years and I am totally satisfied with its performance. Its handling is very easy with its power steering and the interior is very stylish which has trendy features.","3.00"
"Recently, my Father gifted me Alto 800 Lxi on my birthday. Maruti's Alto has always been a choice for people who want a small budget car. Though, the company has not worked too much on the exteriors but I liked the refreshed front design. The interiors of the car are adequate to fit four people e...","4.25"
"I loved the new and fabulous looks of new Alto 800. It appears as Figo on the front and back side resembles the Hyundai i20. Well, not only exteriors, this wonderful hatchback also offer good space and comfort in its interiors. Four people can easily accommodate in it properly but yeah, you have ...","4.50"
"I brought this car few months before, overall this car is good with excellent mileage and new looks but sometimes it’s under power problem disappoints me especially when the car is fully loaded with five passengers or when air conditioner is ON and also its noise problem irritates me a lot.","3.50"
"A year back, I purchased new Maruti Alto 800. Though, the exterior looks are not too attractive but still better from the previous ones. Interiors have enough space with average comfort level as per the size and price of the car. Ride quality is good and comfortable. Though, the engine gives a go...","3.75"
"Maruti Suzuki Alto 800 has got everyhting in the right place. The peppy enigne is really making it worthy of drive. I am a fan music. I cannot live without a good music in the car. And it is also served well in this car. Space is never an issue in this car. But sometimes I felt that comfort was a...","4.00"
"Maruti Suzuki Alto 800 comes out to be a fuel economical car for my daily use. My overall driving experience with Maruti Suzuki Alto 800 was not good or I can say it was acceptable. I don’t why engine and road noise enters the cabin especially when I drive at high speed and hit good rpm in the in...","3.00"
"Maruti Suzuki Alto 800 is that one budget  pleasing car which can make any person of the world to go for having it.I am very much satisfied with this car with moderate feature list that it provides. The compact car looks fine too. Also in traffic I can manage it well whenever required in jammed t...","1.75"
"Maruti Suzuki Alto 800 is the car of the masses. The appeal that it has on people due to its popularity is immense. I am also under the same impression that it is a trendy car with a modest price.But sometimes I found its low seating a bit cumbersome. The driver's seat however works well for me.I...","3.00"
"Maruti Suzuki Alto 800 is one car of the times which you can buy without a second think. I liked its affordable price and its optimum amount of features. There is fuel efficiency too in this car. Also it works on my budget so well that I even don't have to spend on maintannce costs heavily. The a...","3.75"
"I booked Maruti Suzuki Alto 800 as my secondary car to room around in Local Street’s because crowded places requires car with compact body design only. There are also plus points in Maruti Suzuki Alto 800 which are good fuel economy, decent performance, easy to steer factor, decent entertainment ...","3.00"
"I own a maruti suzuki alto 800 and I am very satisfied, first of all due to its cheap price, then low maintenance and a good fuel economy, which makes owning this car very easy on pocket. Plus there is no mistake in the car too. Ride quality is nice, very spacious inside and has got nice amount o...","3.75"
"Alto 800 is my first car and I am not an expert but I am stating my experiences. First of all, it is very good for city driving s it is small easy handling and good mileage. But other than that there are many flaws like, in CNG when you turn on the AC the power drops very much, there is no rear p...","5.00"
"I took the test drive of Nissan Micra Active and it was a good experience to me. The overall performance of this hatchback is quite impressive. The car is quite easy to drive in the city traffic with excellent handling and stability. The exterior appearance of the car is striking and fresh. The M...","3.50"
"Maruti Suzuki Alto 800 is an ideal hatchback for me for the daily conveyance. It looks sportier and is more powerful than before. The seats are alright and seating arrangement is rather comfortable, despite being a small hatchback. My Alto 800 has decent interior features such as 3-spoke steering...","4.00"
"I am driving this car for around two years and I am very much pleased with the performance of the car in city driving. It gives excellent mileage of 18kmpl in city and above 20 on highways and maintenance is really very less. Though sometimes I feel car is under powered when car is fully loaded w...","4.00"
"This is my first new car bought on occasion of my marriage. I have special love for this car and maintain like anything.  A smart car in all senses but with some exceptions too. Recently I met with a small accident, it was just a bumper to bumper touch and the hinges of my car bumper broken in su...","4.50"
"The outer looks of the hatchback are so so, what else can you expect in this price btw. It's a car with very disappointing pickup if the AC is on. However, he mileage is just awesome as expected and clained by Maruti. Full markes to them in this area. I didn't like the boxy design...but was helpl...","3.25"
"WE ARE NOT REGULARLY USING OUR CAR AS WE DO NOT REQUIRE IT, WE USE IT ONCE IN A WEEK WITH IN CITY & IN NATIONAL HIGH WAYS","4.00"
"I am the proud owner of the LXI variant of Maruti Suzuki Alto 800 which I bought after some time of its launch and it has been giving me a good output till date even in extreme conditions as I drive it on various terrains due to my job requirements. Courtesy it’s tuning, the engine of the car nev...","3.75"
"Its give approx 20kmpl average in the city  and my paid 2000/Rs  in a month for petrol, that's ok to me for daily office travel up & down 12 km.

Service quality after sale is good and resale value excellent.
 I am recommend this car for my friend.

Alto Let's G...","4.50"
"After doing lot of search in new car as well as used car segment. We decided to buy this latest version of Alto. Its truly a updated version of Alto in all parameters. There is defenite improvement in interior space, exterior features making it to get due attention and appreciation as compared to...","5.00"
"Recently I sold my Zen and was looking for a genuine latest car with economical pricing.  Alto 800 was a easy selection as it has all it takes to be a good entry level new car. It is available in variants suiting ones budget range. The interiors are impressive in terms of leg room and head room f...","3.00"
"As the name itself suggest, its indeed a perfect mixture of Alto and 800. Updated features like Alto and reliability and price like 800. There is considerable improvement in interior space, external appearance. The integrated headrest seats adds to the comfort of long time seating. There is ample...","3.50"
"With experience of owning Maruti 800 for long time. We decided to get the latest car from Maruti Suzuki family itself. We bought this in 2013. So far used for around 15,000km. It has been a good companion for us since then. Drive quality is good with excellent response to acceleration, steering i...","3.75"
"I am owning Alto 800 VXI. So far I have got very good mileage and 20kmpl average. We had taken this to long drives covering around 500km in two days.Its performed really well without a single breakdown or any in convenience. If you are driving at consitant speed of 80 to 100kmph, you can realy en...","2.75"
"Maruti Alto 800 has finally hit the Indian markets. Barely per week out of its manufactory, and this little automobile has broken all the sales records. inside the terribly 1st week when its launch the most recent hatchback from the stables of Maruti Suzuki Asian nation has registered a best book...","3.25"
"In terms of safety, the new Maruti Alto 800 has been jam-choked with variety of modern mechanisms that make sure that the passengers travel in fully safe ANd sound conditions with minimum risk of hurt even just in case of an accident. For that, fitments like driver airbag within the high-end vers...","5.00"
"According to Rule 115 of CMVR , the hydrocarbon engine of Alto delivers a superb fuel-economy of 22.74kmpl , whereas its CNG counterpart works with a motivating fuel-efficiency of 30.46 kmpl. As skilled  as is that the engine of this Maruti hatchback, therefore is its braking and suspension. Powe...","5.00"
"An excellent mileage is one among in foremost sought-after qualities in a vehicle that claims to be the People's automobile of India and also the new Maruti Alto 800 delivers precisely that high-powered by a extremely masterful 3-cylinder 796cc mill, that comes mated with a 5-speed manual transmi...","5.00"
"The latest revamp of Maruti Alto comes carrying an identical zero.8 ltr hydrocarbon mill that drove its forerunner models, however solely once operating some sensible twists and tweaks over it. A 796 cc, 3 cylinder, hydrocarbon mill in nature , the powerhouse of the new Alto 800 churns out a most...","5.00"
"Being the tiny hatchback automotive that Maruti Alto 800 is, the acceleration and pick-up that it offers is sort of sensible. Housing associate degree improved version of the tried and tested 0.8-litre gasolene mill of the older versions of Alto, this contemporary face carry will go from 0-100 km...","5.00"
"Interior is much better than old alto. dash board plastic is little better when compare with old alto. however the rear seats are still cramped.the F8D Engine is doing well. As Torque and BHP is slightly increased, i didnt find any difficulty during the initial time. thanks for maruti engineers.","5.00"
"Excellent looking car, Styling of verna fluidic, over all look resembles Large 13 inch wheels but only for few top models, Looks great in all angle. Clearly a winner in its segment.
Very good pick up and a smooth ride. Handling is better than alto and spark. You wont feel you are siiting i...","3.50"
"The changes to the monocoque and the addition of gas dampers have made the car dynamically better thing. It rides a little bit better and is less bumpy ride . But it steers and handles tighter and is less prone to under steer than before. It's only the tyres that are the weak-link in the package....","3.00"
"Interiors are decent but no comparison to Hyundai Eon. plastic quality has improved but could have done better when u are competing with likes spark and hyundai eon. i feel sorry looking at the old adaptation of A/C knobs and almost the same console layout though new AC vents look cool. Ride qual...","3.25"
"Exterior Even though its not an impressive model, its not at all bad too. tail gate have been well designed and its shows lots of difference from the old alto. front look too good. Ride quality is quiet impressive, suspension has made lots of improvement and shows lots of difference from the old ...","3.25"
"When we planned to buy a car for my sisters wedding i got to know about autoportal while im in search of on-road price. I felt very happy and comfortable when i got a call back from Autoportal executive immediately and followed by car dealerships. I got a opportunity to chose for the best price a...","3.50"
"Minimum wheel size required is 155/80/R13.Engine to be improved to 998cc in all varients.","4.25"
"If you plan to buy a car below rs 4lack, eon era is the perfect fit I think...","3.00"
"Better to avoid eon else money waste and body pain","4.00"
"please raise height of car as like suzuki alto 800 and improve second gear pickup","1.75"
"Both Front and Rear suspension need to improve. The car getting sluggy on second gear. More vibration on Powertrain. Overall better car for looking.","3.25"
"I have been driving for almost 45 years and I have driven many cars. Our sole purpose for buying a small car was to get a fuel-efficient car but this has not happened. Maybe some of you have similar experience - I could use a good advice.","2.50"
"The car is fitted with 1 litre, 3 cylinder engine from Kappa II family and being a car enthusiast, this was quite exciting to hear. It gives a mileage of 21.2kmpl and has 5 manual gears. The car is perfect for a family of 5 with comfortable and attractive interiors as they say but only 4 can fit ...","3.25"
"Eon D Lit+ has a very distinctive design as compared to other hatchbacks and its compactness is something that’s a delight especially if you drive it in crowded cities. The interiors are definitely a stand out but the rear row has limited space. The premium interiors look attractive and front row...","3.00"
"The attractive exteriors, comfortable and world class interiors together definitely make it a winner in the hatchback segment. It is a decent performing hatchback in terms of the steering and other basic features. The quality of ride is quit smooth and well suited for a small Indian family. It gi...","3.50"
"Plush exteriors, premium interiors, attractive color options are the USP of the car. The exterior design which has followed the concept of fluidity is an eye catcher. The compact size is the biggest advantage especially because I have to drive the car within the city for about 50kms-60kms per day...","3.50"
"The car comes with a 34 litre LPG and 34 litre Petrol Engine and it gives a great economy which makes it a good buy. The sporty looks and the curvy exteriors are unique but the car lacks alloy wheels but since I didn’t want to go for a Maruti car, Hyundai was my second option. Interiors are attra...","3.25"
"This car has been manufactured taking into consideration the comfort factor. Fold-able rear seats, power steering, or conditioning unit, bucket type seats, floor console storage, cup holder, three assist grips, rear parcel tray are some of the attributes that attracted me towards it. In addition ...","3.25"
"The car comes with 0.8 Litre petrol engine and claims to be equipped with latest DUAL VTVT Technology that is aimed to deliver high engine performance, enhanced fuel efficiency and low fuel emissions. Yes, it does deliver a good performance but lack of basic safety features like airbags are a def...","3.25"
"The car has been driven from Ahmedabad to Munsiyari, Ahmedabad to Nainital, Ahmedabad to Allapusa-South. The car looks as if just purchased.

Enjoyed every moment of driving for 55000 km.","3.50"
"interior and exterior is very good and also rides smoothly. suspension is not so good in bad  condition roads. rear leg space is some low.","3.50"
"On first serving showroom service person told me that there is an issue with steering box and they changed it since then my steering is not that smooth. Car is very unstable on highways even with speed of 100 Km/hour","3.00"
"on smooth road it is easy to drive eon but we know how indian roads are actually 
means eon's suspension is not like santro or other vehicle or like alto 800","2.50"
"This car is perhaps the cheapest in its segment and I feel proud to be the owner of this car as it has pretty decent looks when compared to the other cars in the same segment. I feel that this car not only has exceptionally bad mileage figures but also bad traction.","2.25"
"The car is surprisingly spacious when related to its counter parts in the markets. I feel that the car is much more than the market retail price and I am lucky to have a such a car in my pocket. The only problem is a pretty bad mileage figure even for a small car.","3.00"
"The storage space on this car could have been vastly improved if the engine was kept at the back just as in Nano. There is virtually no boot space. However I love this car too much because the ride is very comfortable and I can take it to work everyday.","3.50"
"I purchased the car for the aerodynamic design and consumption for petrol.Moreover we have a small family and my son like
I got average petrol consumption of 18 to 19 with AC. And I like interior and quality of inner parts.","3.00"
"I agree with what Aditya Varma says, the car looks great. even its mileage is good, but the gear shifting is what that worries me a lot. The car is easy to drive otherwise, and is also controllable. The AC is perfect, and lots of features like the fog lamps scoops, and aggressive grills make the ...","4.00"
"As Ramesh says, the car looks good in the exteriors. In fact it has a sporty look. The car has headlamps that look like wings, adding to the appearance of the car. There are lots of features in the car that include a radio, iPod, CD player, gear shift indicator and much more.","4.00"
"When I wanted to cross a car that is less than 4 lakhs, I went for the Hyundai Eon. The car has good torque, and the driving of the car is smooth. The car is also comfortable to travel with family. The car is highly controllable even at the higher speeds.","3.00"
"It's a Average family car. It gives a amazing mileage of 21 to 24 kmpl.","3.00"
"why I say hyundai has done a great job is because no other companies who is offering entry level hatchbacks have provided such looks on the outside and have managed to provide a feature rich small car like hyundai has done. This is not my first car, and i have just upgraded from an old 800. This ...","4.00"
"I am little bit confused at the time of purchase of my first car, everyone suggested me to purchase alto 800,  I didn't like the design of that alto800,  & I don't want to cross 4 lacs for car so I have only one option left - that option is eon, so I blindly purchased eon & after the 8 months of ...","3.50"
"as others have said in the reivews below, this small car is perfect for the first time buyers. I also considered the Alto 800, Beat, and some friends also suggested to raise my budget a bit and buy the Grand i10. But I made a wise choice back then, I realise today. i've a small family, me, my wif...","3.75"
"if somebody is eyeing to buy is first car, I vote for this one. I had made my mind ealier for alto 800, but then Eon's exeterior styling caught my eyes. It gives a great mileage and I drive it to work everyday and my monthly run is a little less than 2000 kms. the only issue i face is of space an...","4.00"
"I do agree with Aneet reviews that it’s a sporty look in the car body. Its head lamp is looking like wings and front face is just an awesome. Dual color crash pad with beige color dominating is good in look. Steering profile is also suitable for fast driving persons. The hatchback come into sever...","3.50"
"Agree with Ankit statement that, it has more fuel efficiency, little difficult with gear changing. Now-a-days no car has vibrating gear handles. Handling and control for riding it is good and very good driving comfort in term of road clearance, enough leg space, Ac was very good for front and bac...","3.00"
"Yes I do agree with shrikant comment that the car pickup with AC is not very much impressive and it’s Very much uncomfortable to ride with the Jerk.  It has power steering but it is stiff, unlike other power steering on other cars which are smooth like butter but this is very uneasy while driving...","3.00"
"The engine has a capacity to displace about 814cc. It can produce a maximum power of 55.2bhp at 5500rpm in combination with a peak torque output of 74.5Nm at 4000rpm. The engine is couple with a five speed manual transmission gear box. Vehicle JERKS very often. Too much of vibration on the gear s...","3.00"
"I love the Design .aerodynamic shape.feature ...after all this is my first car","3.00"
"when compared with alto 800 this eon looks strong and spacious","4.25"
"I have purchased the car in 2014 and the car is worth the price that I had to pay to own it. The new safety features that are installed in the car is something to appreciate about. This has forced me to go for the car. Also one other factor for making this as the only option for me is the stunnin...","4.00"
"I have purchased the car back in 2014 and the car is worth the price that I had to pay to own it. The new safety features that are installed in the car are something to appreciate about. This has forced me to go for the car. The Advanced Braking System (ABS) is one such excellent feature that my ...","4.00"
"I have purchased the car in 2015 and the car is worth the price that I had to pay to own it. The new safety features that are installed in the car is something to appreciate about. This has forced me to go for the car. Also one other factor for making this as the only option for me is the stunnin...","4.00"
"I have purchased the car back in 2014 and m really proud to say that the car has not disappointed me yet. The car is quite spacious and is really comfortable to drive. The main reason of mine behind buying this car is of course the spacious nature but at the same time the stunning exterior look t...","4.00"
"The vehicle is small and not capable enough to handle big distances as even the features are not worthy to take it on long drive. The engine is weak enough and mileage is low which even increase the fuel expense on your pocket. Overall it is a very good car fitting its price segment.","3.50"
"My first car and would suggest anyone to opt if it was ur first car!!!","3.00"
"I was also looking for a small car for myself to drive around sometimes and to go to my office. This car has been a great experience to me. Perfect edges, curvaceous and comes in 3.34 Lakhs. The cute looking small eon is easy to drive. The car is available in various variants like petrol, diesel ...","3.75"
"Hello everyone!! I bought my Eon about a year ago and i like this car very much i think it is a best car for a common Indian. The first reason is obviously its budget, because its offer many features like looks, interior, suspension etc. in low price. This car is fuel efficient and it also comes ...","3.00"
"I completely Agree with Viransi and ekankshi that the car is the best buy in the entry level segment even though it is missing out on some features. I purchased this car last year and have been mostly satisfied with its functionality and performance. The car runs smooth on tarmac and is easy to h...","3.50"
"As a girl, I was looking for a small car to myself so that I could go to my office easily. I have been using the car for the past six months and am pretty satisfied with its overall features. The car looks great with its fluidic design and has spacious cabin space. My only complaint is that the d...","4.00"
