"SEARCH_TEXT","START_DATE","END_DATE","CONTENT_HEADLINE","CONTENT_URL","PUBLISH_DATE","SNIPPET_TEXT","CONTENT_HEADER_SNIPPET","PAGE_NUMBER","PAGE_URL"
"apple+stock","01/12/2013","31/12/2013","100 percent of iPhone 5s models now in stock in Apple Stores - 9to5Mac","http://9to5mac.com/2013/12/09/100-percent-of-iphone-5s-models-now-in-stock-in-apple-stores-analyst-survey/","Dec 9, 2013","A survey of 60 Apple Stores by Piper Jaffray's Gene Munster found that the iPhone 5s was in stock in all colors on all carriers and in all capacities across the US.","9to5mac.com/.../100-percent-of-iphone-5s-models-now-in-stock-in-apple-stores-anal...","5","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=y2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=6DZBWO2aBIHgvASaxZnYCA&start=40&sa=N"
"apple+stock","01/12/2013","31/12/2013","This System Accurately Predicted Apple's Crash | Investing Answers","http://www.investinganswers.com/investment-ideas/growth-investing/system-accurately-predicted-apples-crash-6915","Dec 11, 2013","If you ask most people, they will say there are two types of people that put money in the stock market. There are ""investors"" -- those who put money to work in ...","www.investinganswers.com › Investment Ideas › Growth Investing","5","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=y2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=6DZBWO2aBIHgvASaxZnYCA&start=40&sa=N"
"apple+stock","01/12/2013","31/12/2013","Shares Apple, horoscope for birth date 12 December 1980, born in ...","http://www.astro.com/astro-databank/Apple,_Shares","Dec 14, 2013","Horoscope and astrology data of Shares Apple born on 12 December 1980 New ... hours of the Stock Exchange, where the Shares were listed for the first time.","www.astro.com/astro-databank/Apple,_Shares","5","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=y2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=6DZBWO2aBIHgvASaxZnYCA&start=40&sa=N"
"apple+stock","01/12/2013","31/12/2013","OpenTable's stock drops after Apple mentions 'restaurant' in patent ...","http://www.theverge.com/2013/12/13/5207682/opentable-stock-drops-after-apple-mentions-restaurant-patent-application","Dec 13, 2013","News of an Apple patent dealing with restaurant orders and reservations sent OpenTable's stock down by 3.51 percent this morning. OpenTable is the leading ...","www.theverge.com/.../opentable-stock-drops-after-apple-mentions-restaurant-patent-a...","5","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=y2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=6DZBWO2aBIHgvASaxZnYCA&start=40&sa=N"
"apple+stock","01/12/2013","31/12/2013","Apple Inc. Enters Maturity Phase: Some Visible Signs - ValueWalk","http://www.valuewalk.com/2013/12/apple-inc-enters-maturity-phase/","Dec 27, 2013","The massive growth rate Apple Inc. (NASDAQ:AAPL) experienced over the past few years may not be sustained for decades. Its modest stock performance ...","www.valuewalk.com/2013/12/apple-inc-enters-maturity-phase/","5","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=y2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=6DZBWO2aBIHgvASaxZnYCA&start=40&sa=N"
"apple+stock","01/12/2013","31/12/2013","Apple Inc. (AAPL) | Assets - Stock Analysis on Net","https://www.stock-analysis-on.net/NASDAQ/Company/Apple-Inc/Financial-Statement/Assets","Dec 11, 2013","Disclosure of Apple's Assets included in Statement of Financial Position (Balance Sheet). Trend analysis of basic items.","https://www.stock-analysis-on.net/NASDAQ/Company/Apple-Inc/Financial.../Assets","5","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=y2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=6DZBWO2aBIHgvASaxZnYCA&start=40&sa=N"
"apple+stock","01/12/2013","31/12/2013","Chart of the day: The ebb and flow of big money into Apple - Fortune","http://fortune.com/2013/12/04/chart-of-the-day-the-ebb-and-flow-of-big-money-into-apple/","Dec 4, 2013","Institutional ownership of Apple stock peaked at 74% in April and has fallen to under 64%. FORTUNE — The attached chart comes from UBS's Steven ...","fortune.com/2013/12/.../chart-of-the-day-the-ebb-and-flow-of-big-money-into-apple/","5","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=y2l&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=6DZBWO2aBIHgvASaxZnYCA&start=40&sa=N"
"apple+stock","01/12/2013","31/12/2013","Apple 2014: Don't call it a comeback - CNBC.com","http://www.cnbc.com/2013/12/05/apple-2014-dont-call-it-a-comeback.html","Dec 5, 2013","As Apple's stock price trends upward, the news coverage will follow suit. Most journalists spent 2013 observing that Apple lacks innovation. They overlooked ...","www.cnbc.com/2013/12/05/apple-2014-dont-call-it-a-comeback.html","6","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=Pi6&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=8DZBWOC8NofjvgTbkbbwDg&start=50&sa=N"
"apple+stock","01/12/2013","31/12/2013","""female Holding Apple"" Stock Photos, Royalty-Free Images & Vectors ...","https://www.shutterstock.com/search/%22female+holding+apple%22","Dec 7, 2013","Find & buy ""female Holding Apple"" photos, illustrations or vectors from the high quality stock image collections on Shutterstock.","https://www.shutterstock.com/search/%22female+holding+apple%22","6","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=Pi6&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=8DZBWOC8NofjvgTbkbbwDg&start=50&sa=N"
"apple+stock","01/12/2013","31/12/2013","Biz Break: Apple buys S.F. startup, stock dips as Cyber Monday heads ...","http://www.mercurynews.com/2013/12/02/biz-break-apple-buys-s-f-startup-stock-dips-as-cyber-monday-heads-for-records/","Dec 2, 2013","Today: Apple (AAPL) stock falls from its 2013 high set on Black Friday, but analysts like the company's holiday performance so far and a San Francisco startup ...","www.mercurynews.com/.../biz-break-apple-buys-s-f-startup-stock-dips-as-cyber-mon...","6","https://www.google.co.in//search?q=apple+stock&client=ubuntu&hs=Pi6&channel=fs&biw=1095&bih=915&noj=1&tbs=cdr:1,cd_min:01/12/2013,cd_max:31/12/2013&ei=8DZBWOC8NofjvgTbkbbwDg&start=50&sa=N"
